Response ID,Survey date,Region,Branch,Staff member,Staff role,Interaction type,Behaviour item order,Behaviour statement,Behaviour score,Behaviour agreement rating,Behaviour agreement group,NPS score,NPS group,Satisfaction score,Satisfaction group,Dataset label,Low-volume warning flag
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0112,2026-06-03,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0067,2026-05-11,Fraser Valley,Branch E,Staff S,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,3,Neither agree nor disagree,Neutral,6,Detractor,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0103,2026-05-30,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0084,2026-05-23,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,2,Somewhat disagree,Disagree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0034,2026-04-17,Island & Coastal,Branch H,Staff V,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,8,Passive,4,Satisfied,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0119,2026-06-08,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0129,2026-06-13,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0083,2026-05-22,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0042,2026-04-21,Metro North,Branch A,Staff O,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,9,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,3,Neither agree nor disagree,Neutral,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0113,2026-06-03,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,7,Passive,3,Neutral,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0125,2026-06-10,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0040,2026-04-20,Metro South,Branch C,Staff Q,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,9,Promoter,3,Neutral,Illustrative synthetic data — not actual results,Yes
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0138,2026-06-16,Fraser Valley,Branch F,Staff T,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0041,2026-04-20,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0144,2026-06-18,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,4,Somewhat agree,Agree,10,Promoter,5,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,1,Strongly disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,1,Strongly disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,3,Neither agree nor disagree,Neutral,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",2,Somewhat disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,2,Somewhat disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,2,Somewhat disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0068,2026-05-11,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,2,Somewhat disagree,Disagree,7,Passive,2,Dissatisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,2,They listened carefully and confirmed their understanding of my needs.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,3,They tailored their advice to my financial goals and situation.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,4,"They addressed what I came in for, or clearly explained next steps.",3,Neither agree nor disagree,Neutral,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,5,They were knowledgeable and clear in this interaction.,4,Somewhat agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,6,They made me feel recognized and genuinely cared for.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0049,2026-04-28,Metro South,Branch D,Staff R,Financial Services Advisor,Advice,7,They made it easy for me to get what I needed.,5,Strongly agree,Agree,10,Promoter,4,Satisfied,Illustrative synthetic data — not actual results,No
VOM-SYN-0118,2026-06-07,Metro North,Branch B,Staff P,Financial Services Advisor,Advice,1,They contacted me in advance to prepare for the appointment.,3,Neither agree nor disagree,Neutral,8,Passive,3,Neutral,Illustrative synthetic data — not actual results,Yes
